leaf,Amount_Borrowed,Predict_Return,Actual_Return,Predict_Sd,Year,Node_ID
695,2449334,0.0478832722,0.0116921627,0.0514836715,2015,2015695
696,3136584.46,0.1310597213,0.0784848266,0.0359187358,2015,2015696
699,3513537.82,0.0864879588,0.0888046496,0.0379334598,2015,2015699
703,2926681.5,0.1548799369,0.0938828802,0.0071964973,2015,2015703
704,2180389,0.1425526956,0.0919172243,0.0243360217,2015,2015704
705,3266254,0.119717796,0.0847061259,0.040876474,2015,2015705
706,2309250,0.1025392538,0.117678105,0.0346684539,2015,2015706
708,3984783.56,0.1383053977,0.077318455,0.0341086453,2015,2015708
709,1681801,0.1704324774,0.1096312282,0.0269531398,2015,2015709
712,192300,0.1768918789,0.0567680756,0.0363475032,2015,2015712
714,762368,0.0610805993,0.1409390104,0.0698852429,2015,2015714
716,1475450,0.0833424015,0.0988600179,0.0620471251,2015,2015716
719,1221552.09,0.1882056528,0.1337320884,0.026236253,2015,2015719
722,817141,0.1192276131,0.1112786836,0.0430203334,2015,2015722
723,1213950,0.1809480953,0.079490497,0.0343352727,2015,2015723
724,604401,0.0972327897,0.1287641135,0.0478803253,2015,2015724
725,384703,0.1002052025,0.1389544889,0.0546166123,2015,2015725
728,184951,0.117926629,0.1650421158,0.0613571986,2015,2015728
732,898508,0.1786379906,0.1297700596,0.0513330378,2015,2015732
733,1051800,0.1045862835,0.0591910928,0.0641956553,2015,2015733
735,1136291,0.1498796318,0.0867350031,0.0566256773,2015,2015735
736,1297424,0.2076857496,0.1152023359,0.0219132812,2015,2015736
738,1100415,0.1671824687,0.1556931581,0.0482855167,2015,2015738
739,1016950,0.2127668819,0.0884609137,0.028511932,2015,2015739
740,979864,0.1002204243,0.1240497626,0.0591395431,2015,2015740
745,2474814,0.0721053689,0.0550991022,0.0607484897,2015,2015745
748,1207400,0.1726828815,0.0275061242,0.0110992037,2015,2015748
749,2202950,0.111550288,0.0781138904,0.0431849487,2015,2015749
753,889071,0.1500824115,0.0699987595,0.0135794387,2015,2015753
755,1049768,0.0732609115,0.0853852449,0.0348542722,2015,2015755
756,1265339,0.1307173204,0.1028167339,0.0361176554,2015,2015756
757,1212971,0.1570767019,0.0949390172,0.0153240502,2015,2015757
760,933181,0.1617168585,0.0172652277,0.0123335141,2015,2015760
761,1958751,0.1082612988,0.0526755657,0.0564876632,2015,2015761
763,1212300,0.0195460311,0.0892274288,0.0722794729,2015,2015763
766,1737046,0.1463899979,0.0945086059,0.0185268544,2015,2015766
768,2041302,0.0617650444,0.1015670661,0.0532615725,2015,2015768
771,2736355.17,0.1179042914,0.098884947,0.0452295248,2015,2015771
772,3040832,0.0527234414,0.0849423796,0.0699035923,2015,2015772
774,1830825,0.163869592,0.1002440262,0.015527402,2015,2015774
776,2005627,0.0825211517,0.0790224377,0.0544014113,2015,2015776
777,2203000,0.1451715571,0.0810892558,0.0340598669,2015,2015777
778,2082100,0.0493147614,0.0659524122,0.0721003033,2015,2015778
780,1845001,0.0117446981,0.0665677366,0.0682048904,2015,2015780
781,4099253,0.1121923843,0.0793262107,0.0445506147,2015,2015781
786,3291049,0.1259903594,0.0789413154,0.0270692304,2015,2015786
787,2163890,0.1557584797,0.0991507749,0.0065365297,2015,2015787
788,2399300,0.1169225659,0.0981455468,0.0363989614,2015,2015788
791,2043900,0.0590980839,0.0487438092,0.0542139193,2015,2015791
792,2768951,0.1146728323,0.0883183805,0.0316669302,2015,2015792
793,1919293,0.1397942086,0.1029116466,0.0254417261,2015,2015793
794,615700,0.1887315585,0.1583241596,0.0283279937,2015,2015794
803,3938256.4,0.0763006196,0.066316862,0.0417582054,2015,2015803
804,4193817.58,0.0464841828,0.0653145667,0.0768736136,2015,2015804
806,5698092.01,0.161083383,0.065802087,0.0285423718,2015,2015806
807,6984614,0.1092510387,0.0773239983,0.0393672222,2015,2015807
809,3321515,-0.0172490472,0.0573238529,0.0703515818,2015,2015809
810,6017428.11,0.0766263395,0.0516257866,0.0532489206,2015,2015810
811,6525641.32,-0.0034359491,0.0718101414,0.0624937327,2015,2015811
813,4277157.39,0.1590843193,0.0367156758,0.0066126035,2015,2015813
814,6718406.32,0.1032383213,0.0411084574,0.0460940772,2015,2015814
818,5702845.89,0.0281952011,0.0784099158,0.0658712334,2015,2015818
819,5571634.75,0.1117913325,0.0373644125,0.020550932,2015,2015819
822,5564224.8,0.1109435956,0.0517204575,0.0416160545,2015,2015822
823,5849368.43,0.0483137259,0.0646217018,0.0676684047,2015,2015823
825,4610692,0.1134280986,0.0501806297,0.0494646553,2015,2015825
826,4977343,0.1390158915,0.0628861561,0.009243697,2015,2015826
830,1816766,0.1289604274,0.0397782983,0.0383451499,2015,2015830
831,3385804,0.0670431706,0.1009741098,0.0641079164,2015,2015831
833,2379403,0.1024733245,0.103509176,0.0677535982,2015,2015833
834,2531434.19,0.1635553404,0.1057936776,0.042543909,2015,2015834
838,2756725,0.1627075056,0.0555855346,0.0178777643,2015,2015838
839,3164500,0.1223548412,0.0390239673,0.0341342026,2015,2015839
840,1143048,0.187566353,0.1231937401,0.0348773061,2015,2015840
842,3535546.11,0.0848163919,0.0637121198,0.065191976,2015,2015842
843,1520899,0.136450008,0.0764124358,0.0519004333,2015,2015843
844,2572589.61,0.0108822195,0.0666936829,0.0715316252,2015,2015844
848,752800,0.140004856,0.024495937,0.0508233503,2015,2015848
850,1532956,0.0403530262,0.084316739,0.0712275919,2015,2015850
851,2664254,0.1150367496,0.0641658092,0.0463382806,2015,2015851
855,4143298.04,0.0081208688,0.0446572954,0.0753100407,2015,2015855
856,6640674,0.0851569295,0.04572566,0.055802221,2015,2015856
857,3067092,-0.0571150259,0.05193189,0.0857880224,2015,2015857
860,3030593,0.1587176369,0.0678325273,0.0153124992,2015,2015860
861,1815303,0.0538261334,0.0660765167,0.047019109,2015,2015861
862,5811803,0.0371036948,0.0478709235,0.0592763686,2015,2015862
864,2208650,0.0049080802,0.0781943531,0.0643347938,2015,2015864
867,2295700,0.0627718484,0.0332987554,0.0635599144,2015,2015867
869,6345567,0.1357636872,0.0516143853,0.0524754687,2015,2015869
870,2599766,0.0770527418,0.0408424086,0.0587798351,2015,2015870
871,3750427,0.1554358626,0.0272333923,0.0284061102,2015,2015871
877,8000,0.1880458872,0.226663596,0.0164896537,2015,2015877
878,445167,0.108927571,0.1018797372,0.0435586925,2015,2015878
883,10300,-0.127844444,0.2306981829,0.0972709275,2015,2015883
884,16000,-0.0622526263,0.2329706666,0.0929810419,2015,2015884
885,4000,0.0223900443,0.2262687472,0.0448305823,2015,2015885
895,11000,0.0741371052,0.2283807954,0.0651577962,2015,2015895
897,18400,-0.0516514066,-0.0882466126,0.0767967945,2015,2015897
898,23301,0.0652736737,-0.2664858208,0.055184548,2015,2015898
899,36000,-0.0675716277,0.1748686043,0.0991643406,2015,2015899
902,57500,0.0584604328,0.1985707484,0.0439541733,2015,2015902
903,96000,0.1234517258,0.1603094711,0.0476664372,2015,2015903
908,70586,0.0730668832,0.123401725,0.0320536756,2015,2015908
909,72750,0.0331596111,0.0451973186,0.0721695442,2015,2015909
910,114400,0.1167162244,0.0129871583,0.0365014532,2015,2015910
912,170551,-0.0331729389,0.0854102041,0.0910604177,2015,2015912
913,108450,0.0653345068,0.1117446238,0.0725714795,2015,2015913
914,55000,-0.0307310743,-0.1365313357,0.0862366451,2015,2015914
915,48401,-0.035519542,0.0796642945,0.0824995671,2015,2015915
917,51600,0.0535494168,0.0897607097,0.0737191144,2015,2015917
918,80850,0.1077772037,0.1723480533,0.0481291741,2015,2015918
920,48500,0.112307565,0.1548886325,0.0467002352,2015,2015920
922,133400,0.030216904,-0.0006013606,0.0666346736,2015,2015922
924,194950,0.1064763748,0.1303655428,0.0331422598,2015,2015924
926,151125,0.0321045702,0.1044700747,0.0689901821,2015,2015926
927,89500,0.0890149412,0.1259999004,0.0656494832,2015,2015927
934,200601,0.1129411943,0.1208676515,0.058013615,2015,2015934
936,135901,-0.0060585204,0.1781589419,0.0728836439,2015,2015936
937,96515,0.099366838,0.031056198,0.0785594309,2015,2015937
938,88402,0.0082174747,0.168634761,0.0635087612,2015,2015938
940,185632,0.0848277152,0.1040523905,0.076541656,2015,2015940
941,131050,0.1445265423,0.1340454744,0.0362890763,2015,2015941
942,37500,0.1349727696,0.0346408993,0.0929813668,2015,2015942
944,108450,0.0827195311,0.1013337027,0.0658936734,2015,2015944
945,120000,0.1646399975,0.1505632988,0.0328562449,2015,2015945
946,57500,0.0030086268,0.0860915279,0.0650509048,2015,2015946
950,78401,-0.0599891676,0.0907334801,0.0794982331,2015,2015950
951,80301,0.0143309515,0.1866940294,0.0570417984,2015,2015951
954,40000,0.0391936086,0.2326991876,0.0649728144,2015,2015954
955,50901,0.1086062493,0.2363545407,0.0706025231,2015,2015955
957,33500,-0.0561884562,0.138336842,0.0788035105,2015,2015957
962,111200,0.1168596827,0.129321464,0.0524980498,2015,2015962
963,169503,0.0405868777,0.1707217,0.0554012892,2015,2015963
964,130401,-0.0065020492,0.1114418439,0.0831883629,2015,2015964
965,56401,-0.0310409762,-0.0976174162,0.0653145354,2015,2015965
967,151300,0.125336989,0.212490442,0.0442076187,2015,2015967
968,157700,0.0323187609,-0.0085405124,0.0865620446,2015,2015968
970,62200,-0.0773449028,0.1077037747,0.0877876117,2015,2015970
971,54000,0.0239927277,0.1631504905,0.0837060192,2015,2015971
978,30900,0.0085541348,0.2337353432,0.0868158078,2015,2015978
979,53100,-0.0917893864,0.0824163542,0.0777655317,2015,2015979
980,33000,0.0621636914,0.1144571852,0.0783517204,2015,2015980
983,30000,0.066654139,-0.0109925915,0.0589763521,2015,2015983
984,74901,0.1272364823,0.183238104,0.0377364506,2015,2015984
985,16901,-0.0137533646,0.2352884962,0.0630669711,2015,2015985
989,47401,0.0412757299,0.0722611048,0.0832073268,2015,2015989
991,15500,-0.144805028,0.2345902028,0.0767889361,2015,2015991
992,5000,0.005513699,-0.6907085552,0.0852964952,2015,2015992
994,82500,-0.0144369385,0.109564492,0.0936071013,2015,2015994
996,30000,-0.2154055804,0.0223575282,0.0958459497,2015,2015996
997,15000,-0.0847547707,0.2283077287,0.0897974519,2015,2015997
