,field,pvalues,rsquared,coef,conf_low,conf_high
246,prior_prosper_loans_active,0.00094102408678,0.321666320555,-0.0073182581163,-0.0116547724347,-0.00298174379786
247,prior_prosper_loans,1.95176111208e-91,0.322840515394,0.0256960505467,0.0232136826547,0.0281784184386
248,prior_prosper_loans_principal_borrowed,8.98196976461e-06,0.425238461407,-9.59050395164e-07,-1.3823300545e-06,-5.35770735827e-07
249,prior_prosper_loans_principal_outstanding,4.16602817077e-76,0.430202523451,-5.586019148e-06,-6.17768927933e-06,-4.99434901666e-06
250,prior_prosper_loans_balance_outstanding,8.94017729317e-76,0.430179086602,-5.54365494311e-06,-6.1321599443e-06,-4.95514994191e-06
251,prior_prosper_loans_cycles_billed,1.08140091126e-65,0.429466216185,0.00175069988786,0.00155064600677,0.00195075376894
252,prior_prosper_loans_ontime_payments,1.97025116159e-64,0.429377054625,0.00177016869583,0.00156585536958,0.00197448202208
253,prior_prosper_loans_late_cycles,3.23081288007e-05,0.425200585143,0.00339822562677,0.00179598668756,0.00500046456599
254,prior_prosper_loans_late_payments_one_month_plus,0.12880470947,0.424968110844,0.005451479473,-0.00158340782006,0.0124863667661
255,max_prior_prosper_loan,6.91565022909e-65,0.422587496307,-4.74439118055e-06,-5.29000826332e-06,-4.19877409778e-06
256,min_prior_prosper_loan,1.72300393556e-122,0.42668399954,-6.49650200603e-06,-7.03548538338e-06,-5.95751862868e-06
257,prior_prosper_loan_earliest_pay_off,4.83336776904e-05,0.360487637944,0.00129076593865,0.000668334904969,0.00191319697234
258,C(lender_indicator)[T.1.0],9.62430102458e-61,0.322427379562,-0.061912137214,-0.0692903799929,-0.0545338944351
259,all001,0.0,0.328240545107,0.00299284533992,0.00286981656134,0.0031158741185
260,all002,1.87623006716e-163,0.533702566586,0.00128541709317,0.00119303363277,0.00137780055356
261,all003,0.00210635388486,0.532420888459,0.000353005424833,0.000127992283992,0.000578018565674
262,all005,1.10189053115e-171,0.533791102606,0.0014831927827,0.00137921839886,0.00158716716653
263,all006,0.0550044757114,0.531971712453,0.000232511217295,-4.98304817939e-06,0.000470005482769
264,all007,0.00374598906772,0.531982795724,0.000333719071088,0.000108082741712,0.000559355400464
265,all010,2.05272777567e-08,0.532036883508,0.000637230415495,0.000414509781936,0.000859951049055
266,all021,5.62463035761e-39,0.322131873044,-0.00820281126131,-0.00943368283343,-0.0069719396892
267,all022,3.4506572131e-92,0.533366065416,0.00662785431574,0.00599029055217,0.00726541807932
268,all023,2.24013715193e-94,0.532959224276,0.00416858717516,0.00377237002132,0.004564804329
269,all024,1.30651049798e-21,0.532177100749,0.00102666963248,0.000815970657871,0.00123736860709
270,all026,7.35891833633e-44,0.322197487683,0.0020248340911,0.00173916089008,0.00231050729212
271,all051,2.15838357675e-35,0.322083742466,-0.0208556368145,-0.0241475108537,-0.0175637627753
272,all052,2.68050091091e-23,0.321921596591,-0.0638784806805,-0.0764677385679,-0.0512892227931
273,all062,6.30337149062e-54,0.322332850826,0.00210475483851,0.00183801664202,0.00237149303501
274,all064,6.16761325938e-28,0.321983716857,-0.0169558495175,-0.0199885629314,-0.0139231361035
275,all067,0.851381083203,0.53196315086,0.000264752381828,-0.00250487374156,0.00303437850522
276,all071,4.071150028e-149,0.533548335497,0.00146031575796,0.0013503570811,0.00157027443481
277,all081,3.32100154203e-42,0.322175253365,0.00379141753506,0.00324567357426,0.00433716149586
278,all082,0.678679059769,0.531963471353,0.000653736131761,-0.00243921407171,0.00374668633523
279,all090,7.139316932e-48,0.532891892609,0.00389504752989,0.00337000335125,0.00442009170853
280,all101,5.07009949977e-09,0.532478568687,0.000667057113146,0.000443380314888,0.000890733911403
281,all102,6.50997199526e-21,0.532169644928,0.00101086060314,0.000799693792204,0.00122202741407
282,all106,0.0149060367674,0.532412654305,0.00291908315367,0.000569146354413,0.00526901995294
283,all108,0.272781354346,0.531965892026,-0.00203741666891,-0.00567865836197,0.00160382502414
284,all118,0.00632680213758,0.531980569659,0.00760413732756,0.00214557213196,0.0130627025232
285,all124,0.0322361693328,0.531973834588,0.00556942083614,0.000472055495993,0.0106667861763
286,all126,8.39893858882e-39,0.53236141456,0.00127536282672,0.00108354487057,0.00146718078287
287,all127,8.60099795553e-07,0.532455355377,0.00285451493277,0.00171768027443,0.00399134959112
288,all130,3.91817279305e-16,0.532118640374,0.00610923319358,0.0046385484428,0.00757991794435
289,all134,0.453690256406,0.53196438648,0.00101959852439,-0.00164748528714,0.00368668233592
290,all136,0.374498550235,0.531964920032,-0.000855938647738,-0.00274497821692,0.00103310092144
291,all141,0.0300844689582,0.321645160884,0.00238161578877,0.000229505409848,0.00453372616769
292,all142,4.02696705912e-11,0.321759345565,-0.047287196341,-0.0613226444928,-0.0332517481891
293,all144,0.0705894042968,0.531970743604,-0.00697106214003,-0.0145275944358,0.000585470155731
294,all145,7.21110590766e-08,0.53203116337,-0.00867742536487,-0.0118351381368,-0.00551971259293
295,all146,4.95743233259e-31,0.532278006201,0.0166107300482,0.0138007652325,0.0194206948639
296,all151,4.96004239432e-42,0.532396097377,0.00278706456317,0.00238503474572,0.00318909438061
297,all155,1.28281600923e-44,0.532423899013,0.00296448093154,0.00254997113141,0.00337899073168
298,all156,0.0110361260833,0.531978233096,0.00144514492207,0.000330699199218,0.00255959064493
299,all201,2.77022756578e-15,0.321814594821,3.34528171448e-08,2.51546952228e-08,4.17509390669e-08
300,all202,1.87761956882e-62,0.532615678781,5.75681868666e-07,5.0805437769e-07,6.43309359642e-07
301,all207,0.0331123456151,0.321644677939,-7.20799851857e-08,-1.38383475146e-07,-5.77649522589e-09
302,all208,1.4567774676e-09,0.321738770159,1.89682636908e-06,1.28225666805e-06,2.51139607011e-06
303,all301,9.72000111679e-50,0.532478939356,4.66287630622e-08,4.0466863812e-08,5.27906623124e-08
304,all403,3.96570259143e-19,0.532150579453,0.000256533325536,0.000200284418589,0.000312782232482
305,C(all501)[T.120.0],0.872160164219,0.532302871395,-0.000955087916956,-0.0125882120033,0.0106780361694
306,C(all501)[T.150.0],0.774302668045,0.532302871395,0.00205097311335,-0.0119676234999,0.0160695697266
307,C(all501)[T.180.0],0.410082171962,0.532302871395,-0.0043685036886,-0.0147626207125,0.00602561333526
308,C(all501)[T.30.0],0.0536784205046,0.532302871395,0.00366638101763,-5.80367564391e-05,0.00739079879171
309,C(all501)[T.34.0],0.519382355548,0.532302871395,0.00340787098091,-0.00695897072401,0.0137747126858
310,C(all501)[T.400.0],1.27825706967e-29,0.532302871395,0.0153289034162,0.0126710876881,0.0179867191443
311,C(all501)[T.60.0],0.01449935621,0.532302871395,0.00780260852298,0.00154698787261,0.0140582291734
312,C(all501)[T.90.0],0.264028102358,0.532302871395,-0.00480443495603,-0.0132352461451,0.00362637623309
313,C(all502)[T.120.0],0.909847031539,0.532494134303,0.00180520867955,-0.0294419376371,0.0330523549962
314,C(all502)[T.150.0],0.199246616672,0.532494134303,-0.0244247338197,-0.0617166982842,0.0128672306448
315,C(all502)[T.180.0],0.230490400794,0.532494134303,-0.0152665801535,-0.040220397883,0.00968723757603
316,C(all502)[T.30.0],0.880172509359,0.532494134303,-0.000431485725354,-0.0060414195524,0.0051784481017
317,C(all502)[T.34.0],0.942286024102,0.532494134303,-0.00183276068568,-0.0514503605192,0.0477848391478
318,C(all502)[T.400.0],3.16160635864e-08,0.532494134303,0.0159462464389,0.0102969967826,0.0215954960951
319,C(all502)[T.60.0],0.367020028782,0.532494134303,-0.00698305724931,-0.0221554965127,0.00818938201409
320,C(all502)[T.90.0],0.0205425767153,0.532494134303,-0.0270964488314,-0.050024501995,-0.00416839566785
321,C(all503)[T.120.0],0.870609505365,0.532549469387,-0.00160629175868,-0.0209346636258,0.0177220801084
322,C(all503)[T.150.0],0.246453178684,0.532549469387,-0.0130438618037,-0.0351020295252,0.00901430591775
323,C(all503)[T.180.0],0.144116526837,0.532549469387,-0.0113410229757,-0.0265591256205,0.00387707966911
324,C(all503)[T.30.0],0.234015780149,0.532549469387,-0.00255387895459,-0.00675992796558,0.00165217005641
325,C(all503)[T.34.0],0.6791656986,0.532549469387,0.00952110912402,-0.0355974397202,0.0546396579682
326,C(all503)[T.400.0],4.65619745933e-13,0.532549469387,0.0144230673822,0.0105160757798,0.0183300589846
327,C(all503)[T.60.0],0.427156739538,0.532549469387,0.0039620032271,-0.00581729750765,0.0137413039619
328,C(all503)[T.90.0],0.102112334575,0.532549469387,-0.0117939537346,-0.0259346425784,0.00234673510923
329,C(all504)[T.1.0],3.02870067495e-06,0.532485869018,0.0228534261615,0.013259895481,0.032446956842
330,C(all504)[T.120.0],0.075544741595,0.532485869018,0.0451761446404,-0.00464747679286,0.0949997660737
331,C(all504)[T.150.0],0.0310990950183,0.532485869018,-0.0701316270157,-0.133892258503,-0.00637099552875
332,C(all504)[T.180.0],0.226845555872,0.532485869018,0.0333709516392,-0.0207496347969,0.0874915380753
333,C(all504)[T.30.0],0.00398022806233,0.532485869018,0.0167463923397,0.00534872445694,0.0281440602224
334,C(all504)[T.34.0],0.729720556637,0.532485869018,0.00625672485368,-0.0292370782808,0.0417505279881
335,C(all504)[T.400.0],4.01494967453e-06,0.532485869018,0.0244882611468,0.0140785544278,0.0348979678658
336,C(all504)[T.60.0],0.282513010076,0.532485869018,0.0116798115371,-0.00962127195039,0.0329808950246
337,C(all504)[T.90.0],0.15308217825,0.532485869018,0.0229459819162,-0.00853192850561,0.0544238923381
338,C(all505)[T.1.0],2.36146888455e-30,0.532347447379,0.0175650077924,0.014558684969,0.0205713306157
339,C(all505)[T.120.0],0.46958090117,0.532347447379,-0.0934458719265,-0.346710739299,0.159818995446
340,C(all505)[T.150.0],0.134708449523,0.532347447379,-0.1932778633,-0.446534318279,0.0599785916799
341,C(all505)[T.180.0],3.69948287778e-05,0.532347447379,0.53308584021,0.27982814229,0.78634353813
342,C(all505)[T.30.0],0.000147585707638,0.532347447379,0.0396544210609,0.0191753117011,0.0601335304207
343,C(all505)[T.34.0],0.0542777886884,0.532347447379,0.497354785098,-0.00913541398628,1.00384498418
344,C(all505)[T.400.0],7.15549265778e-05,0.532347447379,0.0176242271106,0.00892569990731,0.0263227543139
345,C(all505)[T.60.0],0.0234277257421,0.532347447379,0.0846017621678,0.0114385425791,0.157764981757
346,C(all505)[T.90.0],0.501134796199,0.532347447379,0.0524222865298,-0.100313585343,0.205158158403
347,all524,0.232791290629,0.531966410905,-0.000128614796893,-0.000339879682391,8.26500886049e-05
348,C(all601)[T.120.0],0.651738120662,0.531976590476,0.0184518187866,-0.061674812389,0.0985784499623
349,C(all601)[T.150.0],0.257062288923,0.531976590476,-0.0410350843771,-0.111998774187,0.0299286054328
350,C(all601)[T.180.0],0.842058880186,0.531976590476,-0.00298159378278,-0.0323092362403,0.0263460486747
351,C(all601)[T.30.0],0.153021062104,0.531976590476,-0.014307287645,-0.0339314869103,0.00531691162033
352,C(all601)[T.34.0],0.766480645147,0.531976590476,-0.00692559659037,-0.0526320951277,0.038780901947
353,C(all601)[T.60.0],0.546769995254,0.531976590476,0.0137221977687,-0.0309090785223,0.0583534740597
354,C(all601)[T.90.0],0.186139902931,0.531976590476,-0.0326001286984,-0.0809292859402,0.0157290285435
355,all701,1.18237426325e-68,0.322531004472,0.000126320646341,0.000112186459936,0.000140454832747
356,all702,1.7478795603e-38,0.532357996301,-0.000865871147905,-0.000996663325298,-0.000735078970511
357,all703,8.17966370937e-09,0.532041080247,-0.000110193983444,-0.000147657818582,-7.27301483055e-05
358,all720,1.85306425226e-18,0.53257818442,-1.05580847872e-06,-1.29185501441e-06,-8.19761943033e-07
359,all740,8.95308090149e-24,0.532634689753,-1.22813470077e-06,-1.46755757677e-06,-9.88711824763e-07
360,all780,2.18957290656e-06,0.532015703274,1.53001144143e-06,8.9671891958e-07,2.16330396327e-06
361,all790,0.686393735349,0.53239919583,-3.82459330269e-07,-2.23906070382e-06,1.47414204328e-06
362,all801,2.57776309752e-166,0.534159350978,0.00478781189801,0.00444672481685,0.00512889897917
363,all803,1.11231644925e-150,0.533992080225,0.0129666794381,0.0119954690038,0.0139378898725
364,all804,1.93082640657e-177,0.534278353499,0.0084644298775,0.00788089440563,0.00904796534938
365,all805,9.79387873755e-25,0.532210537716,-2.37009631137e-06,-2.82243236317e-06,-1.91776025956e-06
366,all806,6.40793823617e-169,0.323880824175,-0.0164714916092,-0.0176358691525,-0.0153071140659
367,all807,7.18509123025e-175,0.533825365743,0.00865967310161,0.00805824746385,0.00926109873937
368,all901,4.77848494801e-16,0.321824757261,0.000509618824808,0.000386572442899,0.000632665206718
369,all903,2.72844184725e-07,0.532025120779,0.000282086484689,0.000174552650453,0.000389620318925
370,all904,8.568634199e-17,0.532125674467,0.000510592748094,0.000390365870149,0.000630819626039
371,all905,8.08893139731e-18,0.532136603819,0.000546841911181,0.000422201764586,0.000671482057775
372,all906,1.3614501191e-22,0.532187603734,0.000658227024796,0.000526340659397,0.000790113390195
373,bac001,8.1716883272e-56,0.53254426876,0.00168051172694,0.00147130314325,0.00188972031064
374,bac002,1.09296236702e-60,0.532596691471,0.00170017707003,0.0014974763936,0.00190287774647
375,bac005,8.1716883272e-56,0.53254426876,0.00168051172694,0.00147130314325,0.00188972031064
376,bac007,1.31436161887e-05,0.532007647936,-0.000895198135417,-0.00129782397765,-0.000492572293181
377,bac022,6.88632325418e-16,0.532116032029,0.00439149505397,0.00332534559977,0.00545764450816
378,bac026,6.60930323556e-10,0.321743294773,0.0015536293668,0.00106053436386,0.00204672436975
379,bac028,1.38098661801e-09,0.532049210205,-0.00129888849883,-0.00171912689704,-0.000878650100617
380,bac031,1.24402335395e-61,0.532606844181,-0.00416540309533,-0.00465807924149,-0.00367272694916
381,bac035,1.11736210871e-62,0.5326181038,-0.00516305027415,-0.00576844767783,-0.00455765287047
382,bac042,7.48676297102e-84,0.532845953747,-0.00572835146867,-0.00630676467201,-0.00514993826533
383,bac044,7.72556973222e-26,0.532222349135,-0.00429323569792,-0.00509371482019,-0.00349275657565
384,bac045,0.149049079411,0.532403676034,-0.00213506822168,-0.00503524876118,0.000765112317808
385,bac071,4.08577585134e-38,0.532354036136,0.00146253709016,0.00124049992294,0.00168457425738
386,bac081,1.21008324599e-43,0.53241342522,0.00554383897297,0.00475969844229,0.00632797950365
387,bac084,2.74890832814e-45,0.532431088816,0.00580334583969,0.00499815371996,0.00660853795941
388,bac159,5.82724357731e-17,0.53212745927,-0.00190516862116,-0.00235132698975,-0.00145901025258
389,bac302,8.84824949146e-06,0.532009421849,4.91318203895e-07,2.7461205051e-07,7.0802435728e-07
390,bac303,0.00108447990013,0.532423743723,9.94413874833e-08,3.97959430798e-08,1.59086831887e-07
391,bac401,0.961230015141,0.321631355999,-1.93500273672e-09,-7.99548148555e-08,7.60848093821e-08
392,bac403,1.85229808835e-09,0.321737395917,0.000161151217241,0.00010860112395,0.000213701310532
393,C(bac501)[T.1.0],0.998891834409,0.532536579797,3.94121120465e-05,-0.0555785603695,0.0556573845936
394,C(bac501)[T.120.0],0.886122495991,0.532536579797,0.0041845699857,-0.0530845634231,0.0614537033945
395,C(bac501)[T.150.0],0.971742954477,0.532536579797,-0.00104651633565,-0.0589518663131,0.0568588336418
396,C(bac501)[T.180.0],0.912750208134,0.532536579797,0.00326378858777,-0.0551182904016,0.0616458675771
397,C(bac501)[T.30.0],0.937680845091,0.532536579797,0.00222270655863,-0.0534969627854,0.0579423759027
398,C(bac501)[T.34.0],0.925600180475,0.532536579797,0.00272286800617,-0.054426854535,0.0598725905473
399,C(bac501)[T.400.0],0.403392553938,0.532536579797,0.0237244458001,-0.031924772854,0.0793736644542
400,C(bac501)[T.60.0],0.794339013879,0.532536579797,0.00745045707191,-0.0485671757779,0.0634680899217
401,C(bac501)[T.90.0],0.901461194623,0.532536579797,-0.00356790083044,-0.0600469277275,0.0529111260666
402,C(bac502)[T.1.0],0.0554889833105,0.532068822513,-0.0212018343961,-0.0429011774241,0.000497508631902
403,C(bac502)[T.120.0],0.71849670741,0.532068822513,-0.0110927165397,-0.0714070516833,0.0492216186039
404,C(bac502)[T.150.0],0.0435932646658,0.532068822513,-0.0737846288948,-0.145447935069,-0.00212132272021
405,C(bac502)[T.180.0],0.0521097070592,0.532068822513,-0.0875312465903,-0.175861892292,0.000799399111407
406,C(bac502)[T.30.0],0.0315816242853,0.532068822513,-0.0253560281979,-0.0484744325463,-0.00223762384955
407,C(bac502)[T.34.0],0.862897134645,0.532068822513,-0.00811843532124,-0.100261320642,0.0840244499994
408,C(bac502)[T.400.0],0.204111236162,0.532068822513,0.0165378835078,-0.00898625272899,0.0420620197445
409,C(bac502)[T.60.0],0.00945881961795,0.532068822513,-0.0424047437748,-0.0744321627392,-0.0103773248104
410,C(bac502)[T.90.0],0.0184953126991,0.532068822513,-0.0528760913154,-0.0968721929028,-0.008879989728
411,C(bac503)[T.1.0],0.113184258617,0.532175247144,-0.0194734904754,-0.0435684412515,0.00462146030065
412,C(bac503)[T.120.0],0.214079057357,0.532175247144,-0.0257306890125,-0.0663217007312,0.0148603227062
413,C(bac503)[T.150.0],0.227924692316,0.532175247144,-0.0272211628014,-0.0714707142374,0.0170283886345
414,C(bac503)[T.180.0],0.0296021984712,0.532175247144,-0.0607825534855,-0.115546264806,-0.00601884216484
415,C(bac503)[T.30.0],0.0437916953007,0.532175247144,-0.0253935325572,-0.0500802588887,-0.000706806225626
416,C(bac503)[T.34.0],0.507376374852,0.532175247144,-0.0282869028765,-0.11191817072,0.0553443649668
417,C(bac503)[T.400.0],0.281972035683,0.532175247144,0.013791016463,-0.0113321265551,0.0389141594811
418,C(bac503)[T.60.0],0.158464926195,0.532175247144,-0.0201322537373,-0.0481120401807,0.00784753270603
419,C(bac503)[T.90.0],0.0512635635661,0.532175247144,-0.0321247485988,-0.0644257919954,0.000176294797708
420,bac550,4.77363208107e-117,0.533203239606,0.00015532918782,0.000142100803587,0.000168557572054
421,bac584,0.00181802639636,0.531985898615,-0.000180435036996,-0.000293838533466,-6.70315405266e-05
422,bac589,0.0465749300658,0.531972366809,1.32735303749e-06,2.01300233151e-08,2.63457605166e-06
423,C(bac601)[T.1.0],0.00602946280462,0.532018929526,-0.0254736027019,-0.0436542050826,-0.00729300032123
424,C(bac601)[T.120.0],0.00329649536725,0.532018929526,-0.537843878482,-0.896562946629,-0.179124810335
425,C(bac601)[T.150.0],0.275984286551,0.532018929526,-0.0734054129739,-0.20547303607,0.0586622101219
426,C(bac601)[T.180.0],0.225596525206,0.532018929526,0.0709349772884,-0.0437973918133,0.18566734639
427,C(bac601)[T.30.0],0.00399016405059,0.532018929526,-0.0554741544273,-0.0932404166843,-0.0177078921702
428,C(bac601)[T.34.0],0.924883411649,0.532018929526,0.00515644635465,-0.102035418369,0.112348311079
429,C(bac601)[T.60.0],0.514540529159,0.532018929526,0.0295171610658,-0.0592435650387,0.11827788717
430,C(bac601)[T.90.0],0.520355431567,0.532018929526,-0.0433138544,-0.17538335464,0.0887556458404
431,bac751,2.30033551965e-13,0.532089192719,-0.00254597152998,-0.00322668818433,-0.00186525487564
432,bac752,2.15304765803e-18,0.532142736853,-0.00122690043238,-0.00150172830736,-0.000952072557397
433,bac804,2.10613138145e-37,0.532346388239,0.00678717880048,0.00574653657749,0.00782782102347
434,bac901,5.35285228338e-16,0.532117197139,-0.000333866173642,-0.0004146138149,-0.000253118532384
435,bac908,1.80945313742e-26,0.532663381267,-0.000333584551531,-0.000394987003181,-0.000272182099881
436,bnk026,1.41052882989e-19,0.532155373314,0.00606843550193,0.0047545332562,0.00738233774765
437,brr026,0.000522852215457,0.531991315834,-0.000509152640409,-0.000796837145217,-0.000221468135601
438,fil022,2.22965945633e-38,0.532790436512,0.0129622545812,0.0110014460468,0.0149230631155
439,C(fin601)[T.1.0],0.00151719428953,0.532427342911,0.00374725422763,0.00143140460968,0.00606310384557
440,C(fin601)[T.120.0],0.608844555976,0.532427342911,0.0419661820171,-0.118770186869,0.202702550903
441,C(fin601)[T.150.0],0.684673577525,0.532427342911,-0.0607979257455,-0.354233211675,0.232637360184
442,C(fin601)[T.180.0],0.726407858854,0.532427342911,0.0286953096572,-0.132038538582,0.189429157897
443,C(fin601)[T.30.0],0.947523671634,0.532427342911,0.00185239968189,-0.0533106197713,0.0570154191351
444,C(fin601)[T.34.0],0.429891927904,0.532427342911,0.0356423797402,-0.0528553806552,0.124140140136
445,C(fin601)[T.60.0],0.382409098501,0.532427342911,0.0549404179433,-0.0683404504916,0.178221286378
446,C(fin601)[T.90.0],0.550008027781,0.532427342911,-0.0429932885508,-0.183965152961,0.0979785758599
447,heq001,5.98206102662e-23,0.532625911962,0.0114825882683,0.00920120324185,0.0137639732947
448,iln002,2.42229937649e-93,0.53337841432,0.00175323730904,0.00158565396458,0.0019208206535
449,iln007,3.74831866804e-13,0.532086941618,0.00192594442336,0.00140634538662,0.0024455434601
450,iln022,3.97440482579e-93,0.533376112487,0.0145669759027,0.0131729479921,0.0159610038133
451,iln023,6.035134079e-119,0.53365247054,0.0103484363714,0.00947431361773,0.0112225591251
452,iln071,4.36603133642e-140,0.533451171839,0.00303906428457,0.0028028519829,0.00327527658623
453,iln075,5.12560743066e-11,0.532499498713,0.00426418722052,0.00299162183365,0.00553675260738
454,iln081,4.93436970807e-11,0.532064484891,0.00514915595132,0.00361381266497,0.00668449923767
455,iln101,3.31186709147e-27,0.532237002478,0.00270379855886,0.00221334837835,0.00319424873938
456,iln102,6.14673487057e-48,0.532459578052,0.00340147421314,0.00294328636639,0.00385966205989
457,iln112,0.130461335558,0.531968437605,0.0351144685779,-0.0103949564253,0.0806238935812
458,iln126,2.13993924197e-70,0.532701142534,0.00367124243363,0.00326574223437,0.00407674263289
459,iln127,0.0257941115495,0.532410418214,0.00383781165626,0.000463671703634,0.00721195160889
460,iln201,2.43644140522e-48,0.322257713061,3.32946890985e-07,2.88290489605e-07,3.77603292364e-07
461,iln301,3.27553843877e-24,0.532204924759,1.64373406273e-07,1.32640394418e-07,1.96106418128e-07
462,iln403,4.57714040873e-30,0.532267653642,0.000193685536274,0.000160368057754,0.000227003014794
463,C(iln502)[T.1.0],5.31909772022e-17,0.532617162715,0.0143464815714,0.0109910857307,0.017701877412
464,C(iln502)[T.120.0],0.285062541702,0.532617162715,-0.0302914137877,-0.0858287398502,0.0252459122748
465,C(iln502)[T.150.0],0.973454599234,0.532617162715,0.00115417562833,-0.0668276315858,0.0691359828425
466,C(iln502)[T.180.0],0.95797878,0.532617162715,0.00131135319064,-0.0474684831669,0.0500911895482
467,C(iln502)[T.30.0],0.00129586601249,0.532617162715,0.0223051065108,0.00871533501572,0.0358948780059
468,C(iln502)[T.34.0],0.1595662485,0.532617162715,0.0625832995424,-0.0246250326875,0.149791631772
469,C(iln502)[T.400.0],1.69380242253e-07,0.532617162715,0.0428936582172,0.0268199906226,0.0589673258118
470,C(iln502)[T.60.0],0.352057466691,0.532617162715,0.0148171313078,-0.0163895824048,0.0460238450203
471,C(iln502)[T.90.0],0.264208623454,0.532617162715,-0.0223417282727,-0.0615617606621,0.0168783041167
472,C(iln503)[T.1.0],2.66190988675e-18,0.532672151613,0.0161750297998,0.0125418342365,0.0198082253631
473,C(iln503)[T.120.0],0.823407121103,0.532672151613,0.00353036221907,-0.0274754709183,0.0345361953564
474,C(iln503)[T.150.0],0.0691704622956,0.532672151613,-0.0342430877062,-0.0711742978323,0.00268812241981
475,C(iln503)[T.180.0],0.0585634357132,0.532672151613,0.0240731428982,-0.00087192414965,0.0490182099461
476,C(iln503)[T.30.0],1.15670218806e-07,0.532672151613,0.0239813023396,0.0151135262965,0.0328490783826
477,C(iln503)[T.34.0],0.141056639276,0.532672151613,0.0515186750151,-0.0170846150716,0.120121965102
478,C(iln503)[T.400.0],8.16239566857e-15,0.532672151613,0.0348725372081,0.0260710163193,0.0436740580969
479,C(iln503)[T.60.0],0.00111187962702,0.532672151613,0.0297231513388,0.0118564019526,0.0475899007251
480,C(iln503)[T.90.0],0.203103785586,0.532672151613,0.0141359327668,-0.00763253157585,0.0359043971094
481,C(iln601)[T.1.0],2.46078660594e-13,0.532532993413,0.0112042290169,0.00820485219265,0.0142036058412
482,C(iln601)[T.120.0],0.113489111675,0.532532993413,0.102620781792,-0.0244613916075,0.229702955191
483,C(iln601)[T.150.0],0.914631440355,0.532532993413,0.00674307878912,-0.116544510581,0.130030668159
484,C(iln601)[T.180.0],0.953383049136,0.532532993413,-0.00221244212229,-0.0763897352356,0.071964850991
485,C(iln601)[T.30.0],0.933451100953,0.532532993413,0.00194021274743,-0.0435999137223,0.0474803392172
486,C(iln601)[T.34.0],0.39100524085,0.532532993413,0.0339407595402,-0.0436102448089,0.111491763889
487,C(iln601)[T.60.0],0.19959805511,0.532532993413,0.0570688357753,-0.030132678356,0.144270349907
488,C(iln601)[T.90.0],0.981753367701,0.532532993413,-0.000926708476251,-0.0803435827563,0.0784901658038
489,iln701,1.01483859257e-13,0.532092967135,7.10794775888e-05,5.23531652597e-05,8.98057899179e-05
490,iln702,5.08763326215e-22,0.532181480506,-2.87443871069e-06,-3.45840003024e-06,-2.29047739114e-06
491,iln804,5.5284646908e-99,0.533438802561,0.0119866698769,0.010874757019,0.0130985827347
492,iln901,1.112663845e-17,0.532135126823,0.000205642085533,0.000158569837389,0.000252714333678
493,iln903,0.980740687987,0.532398816587,-9.28375282875e-07,-7.63039879725e-05,7.44472374068e-05
494,iln908,7.24361186105e-17,0.532561297858,0.00030343084243,0.000232153662515,0.000374708022344
495,iln914,7.83244522251e-41,0.532383222602,0.000495642254566,0.000423058461045,0.000568226048087
496,ref001,6.84296688408e-161,0.323772770046,0.0119008658467,0.0110385552539,0.0127631764394
497,rep001,5.8319824931e-130,0.533342210324,0.008293397423,0.0076237319762,0.0089630628698
498,rep002,1.86050581831e-130,0.323363078588,0.00734323886539,0.00675138385078,0.00793509388
499,rep026,4.43667594842e-49,0.532904792256,0.0128669571416,0.0111547942348,0.0145791200484
500,rep075,7.12170552483e-32,0.532287045088,0.0128008543592,0.010665831962,0.0149358767564
501,rep302,1.19713032675e-39,0.532804002254,5.64800740406e-08,4.80806603385e-08,6.48794877426e-08
502,C(rep503)[T.1.0],4.04486981731e-71,0.532880712205,0.0219462981368,0.0195349652211,0.0243576310526
503,C(rep503)[T.120.0],0.758320939079,0.532880712205,-0.0053885982993,-0.0397141546383,0.0289369580398
504,C(rep503)[T.150.0],0.224710003023,0.532880712205,0.0250473818032,-0.0153876408663,0.0654824044727
505,C(rep503)[T.180.0],0.15149435617,0.532880712205,-0.0133035884425,-0.0314832596352,0.0048760827501
506,C(rep503)[T.30.0],0.014599271006,0.532880712205,0.0111246924156,0.00219659214541,0.0200527926858
507,C(rep503)[T.34.0],0.634664385256,0.532880712205,-0.0168626452583,-0.0864170960542,0.0526918055375
508,C(rep503)[T.400.0],1.51793088274e-23,0.532880712205,0.044954405661,0.0361449130415,0.0537638982805
509,C(rep503)[T.60.0],0.770150767546,0.532880712205,-0.00302432038016,-0.023311930009,0.0172632892487
510,C(rep503)[T.90.0],0.558944234765,0.532880712205,-0.00897016034508,-0.03905393115,0.0211136104598
511,C(rep601)[T.1.0],4.48757312797e-54,0.532550067693,0.0185816424977,0.0162301911154,0.0209330938801
512,C(rep601)[T.120.0],0.396702124359,0.532550067693,-0.0502392825717,-0.166421671984,0.0659431068402
513,C(rep601)[T.150.0],0.394579672539,0.532550067693,-0.054991950958,-0.181595274441,0.0716113725251
514,C(rep601)[T.180.0],0.983315147794,0.532550067693,0.000360610899712,-0.0334361496224,0.0341573714218
515,C(rep601)[T.30.0],0.279965875194,0.532550067693,-0.0253930866711,-0.0714592532648,0.0206730799225
516,C(rep601)[T.34.0],0.313171606425,0.532550067693,-0.0361456065805,-0.106386618402,0.0340954052409
